ID;Sex;Age;State;Account length;Phone number;Plans;Number vmail messages;Total day minutes;Total day calls;Total day charge;Total eve minutes;Total eve calls;Total eve charge;Total night minutes;Total night calls;Total night charge;Total intl minutes;Total intl calls;Total intl charge;Total charge;Customer service calls;Churn
36270;Male;43.0;MI;133;408 618 46 72;None;0;277.3;138.0;47.14;228.4;117.0;19.41;117.3;103.0;5.28;12.8;4.0;3.46;75.29;2;1
36342;Female;38.0;MD;62;408 764 92 93;None;0;321.1;105.0;54.59;265.5;122.0;22.57;180.5;72.0;8.12;11.5;2.0;3.11;88.39;4;1
36352;Female;51.0;MA;62;415 568 29 92;International;0;159.7;86.0;27.15;197.5;76.0;16.79;121.6;105.0;5.47;13.9;6.0;3.75;53.16;0;1
36393;Male;;ID;88;415 671 60 88;Voice mail;31;181.6;91.0;30.87;213.2;120.0;18.12;207.8;104.0;9.35;11.4;4.0;3.08;61.42;1;0
36441;Male;43.0;NM;161;408 491 79 54;None;0;107.5;121.0;18.28;256.4;46.0;21.79;247.2;131.0;11.12;12.6;3.0;3.4;54.59;2;0
36465;Female;39.0;OH;78;408 456 51 56;None;0;193.4;99.0;32.88;116.9;88.0;9.94;243.3;109.0;10.95;9.3;4.0;2.51;56.28;2;0
36466;Male;;WV;94;415 689 71 10;Voice mail;28;92.7;107.0;15.76;127.8;86.0;10.86;225.6;86.0;10.15;9.9;4.0;2.67;39.44;3;0
36499;Female;;VA;11;408 533 91 40;Voice mail;24;131.5;98.0;22.36;230.2;111.0;19.57;283.7;87.0;12.77;10.0;3.0;2.7;57.4;2;0
36522;Male;29.0;ID;153;415 753 29 85;Voice mail;22;167.7;104.0;28.51;246.8;91.0;20.98;203.9;117.0;9.18;7.5;11.0;2.03;60.7;1;0
36526;Female;34.0;TN;115;415 339 21 63;None;0;206.2;113.0;35.05;176.4;102.0;14.99;297.1;119.0;13.37;11.0;7.0;2.97;66.38;1;0
36588;Female;42.0;NC;27;408 667 41 90;None;0;201.2;128.0;34.2;227.2;100.0;19.31;145.8;91.0;6.56;8.4;3.0;2.27;62.34;2;0
36644;Male;27.0;VA;10;408 275 45 86;None;0;186.1;112.0;31.64;190.2;66.0;16.17;282.8;57.0;12.73;11.4;6.0;3.08;63.62;2;0
36658;Male;46.0;OH;84;408 781 55 62;International;0;299.4;71.0;50.9;61.9;88.0;5.26;196.9;89.0;8.86;6.6;7.0;1.78;66.8;2;0
36710;Female;39.0;KS;121;408 941 42 74;None;0;150.7;105.0;25.62;197.3;133.0;16.77;169.0;116.0;7.61;9.2;15.0;2.48;52.48;1;0
36763;Female;32.0;ME;165;408 719 50 82;None;0;150.5;75.0;25.59;193.1;93.0;16.41;311.6;93.0;14.02;10.3;2.0;2.78;58.8;1;0
36834;Female;;VA;118;408 667 30 78;;0;154.8;71.0;26.32;244.0;73.0;20.74;159.6;81.0;7.18;12.8;4.0;3.46;57.7;0;0
36851;Female;;AR;138;510 716 44 74;None;0;146.5;101.0;24.91;284.5;142.0;24.18;176.0;98.0;7.92;14.0;6.0;3.78;60.79;3;0
36860;Male;41.0;AL;87;408 297 89 22;None;0;237.2;124.0;40.32;222.6;87.0;18.92;173.3;81.0;7.8;11.0;3.0;2.97;70.01;1;0
36864;Male;;DE;142;408 978 63 64;None;0;187.0;133.0;31.79;134.6;74.0;11.44;242.2;127.0;10.9;7.4;5.0;2.0;56.13;2;0
36954;Male;31.0;VA;113;408 127 64 67;Voice mail;34;44.9;63.0;7.63;134.2;82.0;11.41;168.4;118.0;7.58;13.3;3.0;3.59;30.21;1;0
36994;Male;;KY;76;415 522 94 10;None;0;204.0;69.0;34.68;225.1;110.0;19.13;240.3;85.0;10.81;9.6;5.0;2.59;67.21;1;0
37061;Female;34.0;VA;121;415 334 73 44;None;0;134.1;112.0;22.8;195.1;104.0;16.58;159.6;139.0;7.18;10.5;2.0;2.84;49.4;2;0
37065;Male;37.0;DE;63;408 791 31 53;None;0;117.1;118.0;19.91;249.6;90.0;21.22;162.2;84.0;7.3;11.1;4.0;3.0;51.43;3;0
37112;Male;;WV;90;415 382 90 52;None;0;205.7;138.0;34.97;161.9;83.0;13.76;269.7;104.0;12.14;12.5;6.0;3.38;64.25;2;0
37116;Male;23.0;MT;163;510 682 58 88;Voice mail;23;160.0;104.0;27.2;189.4;64.0;16.1;229.9;118.0;10.35;10.4;7.0;2.81;56.46;1;0
37122;Male;33.0;MO;85;510 183 65 77;None;0;165.8;96.0;28.19;190.0;141.0;16.15;144.0;116.0;6.48;10.9;3.0;2.94;53.76;5;1
37139;Male;;WA;141;415 579 77 45;None;0;151.5;104.0;25.76;242.2;114.0;20.59;304.2;109.0;13.69;10.8;2.0;2.92;62.96;1;0
37155;Female;35.0;AR;118;415 131 57 19;None;0;267.8;145.0;45.53;316.4;121.0;26.89;208.6;91.0;9.39;14.4;11.0;3.89;85.7;5;1
37238;Male;;NE;149;415 532 79 89;;0;156.0;56.0;26.52;56.0;116.0;4.76;163.3;104.0;7.35;8.9;8.0;2.4;41.03;0;0
37241;Male;;GA;73;408 934 26 12;None;0;157.6;92.0;26.79;198.3;87.0;16.86;364.9;106.0;16.42;9.1;4.0;2.46;62.53;1;0
37245;Male;;DE;110;510 363 80 38;None;0;148.5;115.0;25.25;276.4;84.0;23.49;193.6;112.0;8.71;12.4;3.0;3.35;60.8;1;0
37246;Male;39.0;TN;108;510 589 90 37;Voice mail;34;162.1;83.0;27.56;171.8;117.0;14.6;259.8;76.0;11.69;9.6;3.0;2.59;56.44;4;1
37250;Male;;WV;44;510 360 50 60;None;0;228.1;121.0;38.78;276.5;79.0;23.5;279.8;77.0;12.59;9.9;5.0;2.67;77.54;2;1
37323;Female;45.0;FL;93;415 443 54 22;None;0;151.4;89.0;25.74;186.4;76.0;15.84;172.5;120.0;7.76;10.9;3.0;2.94;52.28;0;0
37330;Male;29.0;CT;119;408 410 73 97;None;0;294.2;100.0;50.01;232.5;53.0;19.76;195.0;64.0;8.78;9.0;1.0;2.43;80.98;0;1
37337;Female;34.0;KY;98;415 631 75 74;Voice mail;36;168.0;81.0;28.56;163.2;125.0;13.87;172.7;120.0;7.77;8.0;2.0;2.16;52.36;6;1
37361;Male;34.0;OR;135;415 766 61 28;None;0;263.8;66.0;44.85;251.3;116.0;21.36;200.1;112.0;9.0;8.4;2.0;2.27;77.48;5;1
37408;Female;39.0;CO;157;415 829 37 44;None;0;196.0;74.0;33.32;213.4;96.0;18.14;196.8;81.0;8.86;7.9;6.0;2.13;62.45;1;0
37437;Female;33.0;WI;147;415 200 16 29;International;0;225.2;111.0;38.28;184.9;98.0;15.72;143.2;146.0;6.44;9.9;1.0;2.67;63.11;0;1
37465;Male;32.0;HI;166;408 536 85 76;None;0;181.4;108.0;30.84;253.8;54.0;21.57;112.3;94.0;5.05;11.6;6.0;3.13;60.59;1;0
37530;Male;32.0;AL;89;510 311 21 88;None;0;129.2;71.0;21.96;214.1;68.0;18.2;214.9;100.0;9.67;10.3;4.0;2.78;52.61;5;1
37575;Female;45.0;AL;60;408 888 41 80;International, Voice mail;29;265.9;113.0;45.2;215.8;94.0;18.34;108.1;82.0;4.86;14,0;12.0;3.78;72.18;0;1
37595;Male;;NV;81;415 825 34 37;None;0;145.4;132.0;24.72;129.3;91.0;10.99;186.4;109.0;8.39;5.2;4.0;1.4;45.5;1;0
37645;Female;;IL;79;408 460 84 74;International;0;103.5;134.0;17.6;319.3;111.0;27.14;239.9;124.0;10.8;8.4;4.0;2.27;57.81;2;0
37648;Male;46.0;NC;77;408 656 34 67;International, Voice mail;44;103.2;117.0;17.54;236.3;86.0;20.09;203.5;101.0;9.16;11.9;2.0;3.21;50.0;0;1
37696;Female;28.0;NV;64;415 817 52 45;None;0;97.2;80.0;16.52;186.2;90.0;15.83;189.0;92.0;8.5;10.4;6.0;2.81;43.66;2;0
37707;Male;;ID;116;510 423 26 72;International, Voice mail;29;162.3;91.0;27.59;279.3;79.0;23.74;192.7;131.0;8.67;11.7;2.0;3.16;63.16;3;1
37713;Male;;MO;179;510 756 11 81;None;0;287.3;123.0;48.84;288.0;114.0;24.48;266.0;112.0;11.97;10.5;4.0;2.84;88.13;0;1
37750;Female;42.0;MI;105;510 152 98 73;None;0;140.6;109.0;23.9;178.6;51.0;15.18;217.0;83.0;9.76;6.8;3.0;1.84;50.68;2;0
37752;Female;;OH;106;415 671 40 16;None;0;158.6;112.0;26.96;220.0;114.0;18.7;252.9;106.0;11.38;9.1;3.0;2.46;59.5;0;0
37757;Male;32.0;OR;165;415 790 38 22;Voice mail;33;111.6;140.0;18.97;213.3;111.0;18.13;267.6;115.0;12.04;16.0;3.0;4.32;53.46;0;0
37803;Male;40.0;SD;125;415 707 19 21;None;0;163.8;73.0;27.85;255.6;85.0;21.73;192.9;95.0;8.68;15.7;4.0;4.24;62.5;0;0
37860;Female;38.0;NH;74;408 263 13 20;None;0;298.1;112.0;50.68;201.3;100.0;17.11;214.7;88.0;9.66;9.7;4.0;2.62;80.07;2;1
37861;Male;;HI;148;510 517 95 92;International;0;218.9;88.0;37.21;208.0;85.0;17.68;203.3;99.0;9.15;11,1;4.0;3.0;67.04;0;0
37869;Female;30.0;HI;24;415 992 29 30;None;0;156.2;104.0;26.55;90.0;101.0;7.65;205.1;116.0;9.23;7.3;5.0;1.97;45.4;1;0
37903;Female;42.0;NH;84;408 843 50 91;Voice mail;30;106.5;65.0;18.11;225.7;108.0;19.18;188.6;61.0;8.49;5.7;3.0;1.54;47.32;2;0
37905;Male;29.0;VA;170;510 515 69 47;International;0;259.9;68.0;44.18;245.0;122.0;20.83;134.4;121.0;6.05;8.4;3.0;2.27;73.33;3;0
37908;Female;;NM;80;510 716 32 75;None;0;206.3;97.0;35.07;154.9;98.0;13.17;263.6;82.0;11.86;12.4;12.0;3.35;63.45;0;0
37933;Male;;AZ;117;408 750 29 35;None;0;239.9;84.0;40.78;174.8;106.0;14.86;209.5;93.0;9.43;9.8;2.0;2.65;67.72;0;0
37962;Male;;KS;47;510 816 86 27;International;0;47.8;120.0;8.13;178.9;123.0;15.21;152.6;96.0;6.87;13.3;7.0;3.59;33.8;0;1
37972;Female;;WV;92;510 578 69 34;Voice mail;16;184.0;99.0;31.28;76.4;134.0;6.49;185.1;96.0;8.33;12.7;3.0;3.43;49.53;2;0
37976;Female;26.0;AL;85;408 376 50 40;Voice mail;30;173.1;107.0;29.43;247.2;101.0;21.01;158.7;104.0;7.14;11.5;5.0;3.11;60.69;1;0
38007;Female;27.0;OK;149;510 533 24 60;International;0;180.9;79.0;30.75;194.9;83.0;16.57;197.8;109.0;8.9;8.8;9.0;2.38;58.6;3;0
38052;Female;34.0;CO;140;415 566 86 32;None;0;149.7;71.0;25.45;212.5;97.0;18.06;245.9;67.0;11.07;12.6;4.0;3.4;57.98;3;0
38110;Female;;WI;165;408 803 98 80;None;0;156.0;88.0;26.52;276.1;81.0;23.47;175.9;94.0;7.92;9.3;5.0;2.51;60.42;1;0
38112;Male;;KS;93;415 168 30 44;None;0;266.0;120.0;45.22;130.1;84.0;11.06;165.8;63.0;7.46;13.1;6.0;3.54;67.28;3;0
38132;Female;43.0;VT;75;510 452 64 56;None;0;209.4;133.0;35.6;211.5;121.0;17.98;291.2;123.0;13.1;7.2;4.0;1.94;68.62;1;0
38220;Male;30.0;MN;37;415 192 70 64;Voice mail;20;264.7;81.0;45.0;216.5;110.0;18.4;210.7;102.0;9.48;10.4;7.0;2.81;75.69;0;0
38253;Male;37.0;KY;57;415 752 84 34;Voice mail;29;279.9;121.0;47.58;223.1;109.0;18.96;251.7;94.0;11.33;13.0;2.0;3.51;81.38;1;0
38292;Male;;NC;58;510 329 65 11;None;0;112.2;95.0;19.07;209.6;108.0;17.82;260.9;78.0;11.74;13.9;1.0;3.75;52.38;0;1
38363;Female;44.0;ME;28;415 665 16 39;None;0;236.8;102.0;40.26;167.1;87.0;14.2;280.2;115.0;12.61;9.7;3.0;2.62;69.69;3;0
38424;Male;;MS;137;510 563 86 41;None;0;147.2;119.0;25.02;192.8;91.0;16.39;172.7;105.0;7.77;10.2;4.0;2.75;51.93;1;0
38467;Male;34.0;TX;126;415 142 63 98;None;0;190.9;143.0;32.45;149.7;72.0;12.72;191.4;87.0;8.61;13.0;3.0;3.51;57.29;1;0
38487;Female;29.0;MO;152;408 657 55 84;None;0;101.2;122.0;17.2;141.6;87.0;12.04;198.5;124.0;8.93;7.5;3.0;2.03;40.2;2;0
38507;Male;;WI;81;415 210 99 53;Voice mail;33;161.6;117.0;27.47;123.0;90.0;10.46;261.3;101.0;11.76;12.2;5.0;3.29;52.98;1;0
38522;Female;38.0;NC;170;415 482 84 52;None;0;246.4;107.0;41.89;228.1;124.0;19.39;166.4;95.0;7.49;9.1;8.0;2.46;71.23;0;0
38590;Female;28.0;MD;116;510 931 10 21;International, Voice mail;27;175.5;137.0;29.84;210.6;60.0;17.9;294.8;121.0;13.27;6.9;5.0;1.86;62.87;1;0
38612;Female;33.0;MD;90;415 188 96 58;None;0;114.4;122.0;19.45;127.7;154.0;10.85;253.1;109.0;11.39;10.1;5.0;2.73;44.42;2;0
38826;Female;43.0;WI;107;510 874 82 26;Voice mail;25;248.6;91.0;42.26;119.3;115.0;10.14;194.3;83.0;8.74;12.0;1.0;3.24;64.38;1;0
38839;Female;;WY;90;510 508 59 72;None;0;125.4;158.0;21.32;269.1;83.0;22.87;238.6;103.0;10.74;11.0;7.0;2.97;57.9;1;0
38852;Female;37.0;UT;91;415 394 79 98;Voice mail;34;175.3;96.0;29.8;262.3;122.0;22.3;143.9;76.0;6.48;5.6;11.0;1.51;60.09;1;0
38914;Female;;LA;75;510 389 76 44;International;0;153.2;78.0;26.04;210.8;99.0;17.92;153.5;100.0;6.91;7.8;3.0;2.11;52.98;1;0
38929;Female;;NE;105;415 919 55 99;Voice mail;27;141.2;96.0;24.0;167.7;94.0;14.25;274.4;101.0;12.35;11.4;2.0;3.08;53.68;1;0
38958;Male;37.0;NY;119;415 117 10 57;None;0;133.4;102.0;22.68;204.6;71.0;17.39;196.9;103.0;8.86;11.1;7.0;3.0;51.93;1;0
38963;Female;;SC;212;415 458 65 19;None;0;226.0;127.0;38.42;304.6;83.0;25.89;181.2;132.0;8.15;12.6;4.0;3.4;75.86;2;1
39035;Male;16.0;WA;110;510 140 18 61;None;0;185.1;100.0;31.47;165.1;88.0;14.03;111.6;104.0;5.02;6.3;4.0;1.7;52.22;3;0
39051;Female;47.0;AL;136;510 847 47 73;None;0;109.4;91.0;18.6;207.5;111.0;17.64;135.0;107.0;6.08;11.6;5.0;3.13;45.45;0;0
39082;Male;;KS;124;415 421 88 10;None;0;158.6;104.0;26.96;211.2;77.0;17.95;179.3;104.0;8.07;10.2;8.0;2.75;55.73;3;0
39106;Male;35.0;NM;113;510 472 57 42;;0;150.1;120.0;25.52;200.1;85.0;17.01;266.7;105.0;12.0;11.0;3.0;2.97;57.5;2;0
39116;Female;28.0;OR;89;415 253 56 21;Voice mail;12;188.0;105.0;31.96;151.3;107.0;12.86;201.9;132.0;9.09;10.5;3.0;2.84;56.75;2;0
39148;Male;;NM;73;415 455 33 78;None;0;214.3;145.0;36.43;268.5;135.0;22.82;241.2;92.0;10.85;10.8;13.0;2.92;73.02;1;0
39216;Male;;OK;172;408 509 79 61;None;0;203.9;109.0;34.66;234.0;123.0;19.89;160.7;65.0;7.23;17.8;4.0;4.81;66.59;4;0
39243;Female;32.0;KY;131;415 211 66 40;None;0;166.5;129.0;28.31;210.2;107.0;17.87;257.2;93.0;11.57;9.9;5.0;2.67;60.42;1;0
39362;Female;34.0;VT;113;510 485 47 62;None;0;207.2;113.0;35.22;256.0;80.0;21.76;211.0;87.0;9.49;9.9;1.0;2.67;69.14;1;0
39368;Female;28.0;NY;9;408 535 85 41;Voice mail;31;193.8;130.0;32.95;202.6;98.0;17.22;191.2;102.0;8.6;13.3;2.0;3.59;62.36;1;0
39394;Female;33.0;MA;58;415 506 66 95;Voice mail;30;178.1;111.0;30.28;236.7;109.0;20.12;264.0;118.0;11.88;8.4;2.0;2.27;64.55;0;0
39409;Male;35.0;MA;160;408 384 43 89;None;0;166.8;109.0;28.36;236.0;117.0;20.06;307.6;77.0;13.84;9.3;1.0;2.51;64.77;1;0
39423;Male;35.0;AK;173;510 638 49 49;None;0;172.5;78.0;29.33;142.6;91.0;12.12;102.0;63.0;4.59;10.9;2.0;2.94;48.98;0;0
39430;Male;;ID;92;415 141 61 56;None;0;197.2;113.0;33.52;242.3;116.0;20.6;192.0;76.0;8.64;11.0;5.0;2.97;65.73;2;0
39469;Male;27.0;ID;174;408 825 27 53;None;0;192.1;97.0;32.66;169.9;94.0;14.44;166.6;54.0;7.5;11.4;4.0;3.08;57.68;1;0
39538;Female;34.0;IA;46;510 987 93 35;None;0;199.2;111.0;33.86;175.1;83.0;14.88;210.6;84.0;9.48;10.2;2.0;2.75;60.97;3;0
39662;Female;;WV;139;415 666 90 97;None;0;271.6;130.0;46.17;156.0;131.0;13.26;136.3;108.0;6.13;11.6;9.0;3.13;68.69;2;0
39680;Female;25.0;AK;156;510 465 98 34;;0;123.7;96.0;21.03;103.0;80.0;8.76;189.4;82.0;8.52;13.1;4.0;3.54;41.85;1;0
39716;Male;29.0;DE;80;415 417 93 28;None;0;199.8;138.0;33.97;167.1;91.0;14.2;271.8;94.0;12.23;5.5;4.0;1.49;61.89;1;0
39746;Male;;NV;183;415 440 27 57;None;0;116.7;92.0;19.84;213.8;112.0;18.17;214.3;112.0;9.64;9.7;6.0;2.62;50.27;2;0
39756;Male;42.0;AZ;94;408 794 42 26;None;0;181.8;85.0;30.91;202.4;98.0;17.2;245.9;97.0;11.07;9.2;2.0;2.48;61.66;4;0
39784;Male;26.0;NJ;100;415 665 78 38;None;0;203.8;122.0;34.65;283.1;76.0;24.06;197.3;83.0;8.88;12.5;3.0;3.38;70.97;0;0
39846;Male;28.0;NE;91;510 676 94 86;Voice mail;37;162.3;107.0;27.59;233.9;115.0;19.88;277.4;94.0;12.48;9.2;4.0;2.48;62.43;0;0
39894;Female;;ME;140;415 669 88 39;None;0;159.1;104.0;27.05;269.8;106.0;22.93;220.4;116.0;9.92;10.3;4.0;2.78;62.68;1;0
39927;Male;37.0;VA;133;408 591 36 32;Voice mail;39;239.9;107.0;40.78;253.8;77.0;21.57;128.7;85.0;5.79;6.7;3.0;1.81;69.95;5;0
39972;Female;39.0;ME;193;415 554 30 14;Voice mail;31;71.2;58.0;12.1;124.7;105.0;10.6;155.5;108.0;7.0;11.7;3.0;3.16;32.86;0;0
40010;Male;;CT;100;415 794 86 96;Voice mail;38;177.1;88.0;30.11;163.7;108.0;13.91;242.7;72.0;10.92;7.4;2.0;2.0;56.94;0;0
40052;Female;38.0;MO;101;415 351 54 68;Voice mail;29;121.1;116.0;20.59;186.4;100.0;15.84;241.7;75.0;10.88;10.1;6.0;2.73;50.04;0;0
40072;Female;40.0;NC;89;408 430 45 30;None;0;105.9;151.0;18.0;189.6;142.0;16.12;170.9;67.0;7.69;12.7;7.0;3.43;45.24;0;0
40116;Male;29.0;NV;91;408 328 11 94;None;0;133.7;75.0;22.73;195.3;87.0;16.6;280.5;89.0;12.62;5.9;2.0;1.59;53.54;0;0
40140;Male;;MD;147;408 885 84 25;None;0;274.0;92.0;46.58;231.8;82.0;19.7;283.6;83.0;12.76;6.2;1.0;1.67;80.71;0;1
40206;Male;37.0;FL;100;510 211 25 79;None;0;107.0;63.0;18.19;105.7;67.0;8.98;243.1;74.0;10.94;12.8;3.0;3.46;41.57;4;1
40242;Male;;MA;34;415 617 89 75;None;0;293.7;89.0;49.93;272.5;71.0;23.16;178.2;76.0;8.02;11.0;10.0;2.97;84.08;2;1
40349;Female;47.0;MO;64;510 485 50 59;Voice mail;48;94.4;104.0;16.05;136.2;101.0;11.58;147.4;89.0;6.63;4.5;4.0;1.22;35.48;0;0
40360;Male;;WV;101;415 427 12 66;Voice mail;28;220.3;96.0;37.45;285.8;72.0;24.29;203.0;111.0;9.14;9.4;6.0;2.54;73.42;4;0
40540;Female;29.0;MN;81;415 292 77 17;None;0;198.4;93.0;33.73;210.9;108.0;17.93;193.3;71.0;8.7;10.4;6.0;2.81;63.17;2;0
40553;Female;;ID;103;415 148 10 49;None;0;174.7;151.0;29.7;148.0;56.0;12.58;168.2;109.0;7.57;15.8;3.0;4.27;54.12;6;1
40560;Female;39.0;PA;129;510 190 12 94;Voice mail;32;211.0;99.0;35.87;155.1;89.0;13.18;234.8;96.0;10.57;11.4;5.0;3.08;62.7;1;0
40608;Male;43.0;TX;145;415 952 12 11;None;0;187.9;110.0;31.94;197.0;117.0;16.75;167.0;108.0;7.52;4.8;4.0;1.3;57.51;2;0
40626;Male;;CT;74;510 139 98 48;None;0;203.8;77.0;34.65;205.1;111.0;17.43;154.9;109.0;6.97;9.0;2.0;2.43;61.48;1;0
40646;Male;;MN;109;408 642 77 94;None;0;162.6;138.0;27.64;154.0;109.0;13.09;209.7;118.0;9.44;11.5;4.0;3.11;53.28;0;0
40655;Female;34.0;NY;70;415 701 64 29;None;0;177.4;125.0;30.16;226.2;104.0;19.23;254.1;72.0;11.43;10.9;4.0;2.94;63.76;0;0
40668;Male;36.0;TX;41;408 366 49 24;Voice mail;22;213.8;102.0;36.35;141.8;86.0;12.05;142.2;123.0;6.4;7.2;3.0;1.94;56.74;0;0
40670;Male;24.0;AL;83;408 803 97 93;None;0;202.3;87.0;34.39;201.5;111.0;17.13;101.7;82.0;4.58;6.8;4.0;1.84;57.94;0;0
40719;Female;31.0;WI;102;408 863 46 46;None;0;200.6;106.0;34.1;152.5;127.0;12.96;199.4;128.0;8.97;7.7;2.0;2.08;58.11;3;0
40761;Female;;VA;104;408 566 67 16;None;0;138.7;107.0;23.58;256.9;113.0;21.84;234.9;74.0;10.57;10.0;3.0;2.7;58.69;0;0
40797;Male;28.0;NE;66;415 969 58 39;;0;34.0;133.0;5.78;278.6;61.0;23.68;129.6;120.0;5.83;11,5;3.0;3.11;38.4;0;0
40861;Female;31.0;LA;87;415 534 26 58;None;0;228.7;90.0;38.88;163.0;99.0;13.86;154.1;90.0;6.93;11.8;3.0;3.19;62.86;1;0
40872;Female;36.0;NM;56;408 680 94 91;None;0;197.0;110.0;33.49;222.8;102.0;18.94;225.3;91.0;10.14;10.6;6.0;2.86;65.43;2;0
40885;Male;38.0;PA;174;415 581 44 33;Voice mail;15;221.8;143.0;37.71;210.6;115.0;17.9;221.8;109.0;9.98;12.4;9.0;3.35;68.94;1;0
40892;Male;53.0;OH;114;415 682 93 41;None;0;191.5;88.0;32.56;175.2;78.0;14.89;220.3;118.0;9.91;0.0;0.0;0.0;57.36;0;0
40908;Female;40.0;WA;111;510 374 35 31;None;0;152.2;114.0;25.87;137.2;102.0;11.66;185.9;97.0;8.37;9.8;3.0;2.65;48.55;0;0
40950;Female;42.0;NE;105;408 103 23 16;None;0;162.3;99.0;27.59;212.5;95.0;18.06;214.7;114.0;9.66;11.1;8.0;3.0;58.31;4;0
40968;Female;32.0;UT;157;408 691 80 27;None;0;229.8;90.0;39.07;147.9;121.0;12.57;241.4;108.0;10.86;9.6;7.0;2.59;65.09;3;0
41051;Male;27.0;NE;126;415 432 50 28;None;0;249.8;96.0;42.47;261.9;92.0;22.26;166.8;108.0;7.51;12.7;4.0;3.43;75.67;3;1
41055;Female;41.0;AL;122;415 166 56 92;None;0;232.5;96.0;39.53;205.5;120.0;17.47;213.7;91.0;9.62;11.9;2.0;3.21;69.83;0;0
41080;Male;34.0;MO;101;415 298 50 39;International;0;156.4;116.0;26.59;130.4;114.0;11.08;207.3;109.0;9.33;7.3;5.0;1.97;48.97;1;0
41210;Male;41.0;NY;181;415 454 68 65;International;0;161.3;83.0;27.42;124.4;83.0;10.57;262.0;98.0;11.79;14.1;3.0;3.81;53.59;0;1
41225;Female;;SC;109;415 993 33 51;Voice mail;46;217.5;123.0;36.98;233.7;84.0;19.86;163.9;99.0;7.38;9.0;3.0;2.43;66.65;4;0
41257;Female;46.0;MN;132;510 512 54 30;None;0;121.5;88.0;20.66;253.0;124.0;21.51;195.7;120.0;8.81;10.7;4.0;2.89;53.87;1;0
41320;Female;47.0;NE;85;415 558 56 37;None;0;259.8;85.0;44.17;242.3;117.0;20.6;168.8;72.0;7.6;5.4;1.0;1.46;73.83;0;0
41345;Female;;ND;12;510 747 27 45;International;0;216.7;117.0;36.84;116.5;126.0;9.9;220.0;110.0;9.9;9.8;4.0;2.65;59.29;2;0
41464;Male;26.0;MS;29;510 151 76 61;None;0;313.2;103.0;53.24;216.3;151.0;18.39;218.4;106.0;9.83;12.8;4.0;3.46;84.92;2;1
41468;Female;;NY;106;408 143 88 25;;0;158.7;74.0;26.98;64.3;139.0;5.47;198.5;103.0;8.93;10.2;4.0;2.75;44.13;1;0
41594;Female;21.0;HI;155;415 450 88 90;International, Voice mail;26;211.7;121.0;35.99;139.2;123.0;11.83;146.7;89.0;6.6;11.1;3.0;3.0;57.42;1;0
41630;Female;39.0;OH;56;408 307 30 14;None;0;91.1;90.0;15.49;179.3;115.0;15.24;300.7;89.0;13.53;11.9;8.0;3.21;47.47;2;0
41649;Male;41.0;IN;115;408 169 86 72;;0;146.7;128.0;24.94;106.2;74.0;9.03;197.7;104.0;8.9;11,1;4.0;3.0;45.87;2;0
41893;Female;;MO;22;408 566 73 79;Voice mail;14;199.1;100.0;33.85;221.8;103.0;18.85;65.7;91.0;2.96;4.2;1.0;1.13;56.79;1;0
41903;Female;;FL;130;415 202 77 58;None;0;162.8;113.0;27.68;290.3;111.0;24.68;114.9;140.0;5.17;7.2;3.0;1.94;59.47;1;0
41913;Female;37.0;CT;212;415 575 50 35;None;0;126.0;96.0;21.42;144.3;80.0;12.27;302.8;102.0;13.63;7.6;3.0;2.05;49.37;1;0
41922;Male;43.0;CA;33;408 685 24 45;None;0;159.5;115.0;27.12;195.4;118.0;16.61;102.4;86.0;4.61;7.1;7.0;1.92;50.26;1;0
41927;Female;;ME;116;510 316 93 11;None;0;229.3;93.0;38.98;184.5;111.0;15.68;168.2;91.0;7.57;8.8;3.0;2.38;64.61;2;0
41930;Female;26.0;AL;86;415 744 62 22;None;0;128.3;121.0;21.81;197.1;93.0;16.75;138.4;152.0;6.23;12.2;5.0;3.29;48.08;7;1
41931;Male;34.0;UT;164;510 580 82 17;None;0;192.1;95.0;32.66;249.8;94.0;21.23;132.6;100.0;5.97;7.3;3.0;1.97;61.83;3;0
41983;Male;30.0;TX;73;415 238 81 97;;0;224.4;90.0;38.15;159.5;88.0;13.56;192.8;74.0;8.68;13.0;2.0;3.51;63.9;1;0
42009;Male;;NJ;72;415 698 17 28;None;0;175.5;103.0;29.84;132.3;120.0;11.25;242.9;96.0;10.93;11.8;3.0;3.19;55.21;1;0
42029;Female;;MA;86;510 864 22 34;None;0;176.3;79.0;29.97;259.2;97.0;22.03;287.4;78.0;12.93;6.2;3.0;1.67;66.6;0;0
42096;Female;;WV;67;415 291 15 33;Voice mail;30;129.6;107.0;22.03;233.0;104.0;19.81;297.0;93.0;13.37;14.5;5.0;3.92;59.13;1;0
42105;Male;26.0;WV;43;408 872 80 93;None;0;230.2;147.0;39.13;186.7;121.0;15.87;128.4;100.0;5.78;9.2;3.0;2.48;63.26;0;0
42113;Male;29.0;MA;78;415 292 59 33;None;0;130.8;64.0;22.24;223.7;116.0;19.01;227.8;108.0;10.25;10.0;5.0;2.7;54.2;1;0
42126;Male;34.0;UT;81;415 763 20 15;Voice mail;24;130.1;117.0;22.12;196.0;61.0;16.66;139.3;123.0;6.27;11.4;5.0;3.08;48.13;0;0
42158;Male;;NV;178;408 889 42 30;None;0;275.4;150.0;46.82;187.5;62.0;15.94;147.1;126.0;6.62;13.6;3.0;3.67;73.05;1;0
